label,id,title,artist,creator,total_length,star_rating,bpm,ar,cs,hit_length,od,genre,circles,sliders,spinners,slider_ratio,base_bpm,total_notes,mean_distance,std_distance,stream_density,kiai_note_ratio,kiai_mean_dist,kiai_note_count,interval_variance,mean_interval_ms,notes_per_second,mean_velocity,mean_sliders_length,rhythm_complexity,burst_density,speed_index,alt_ratio,interval_variance_log,ar_od_ratio
consistency_maps,824390,Sakura no Uta,Hana,Alyce,231,4.01182,180.0,8.5,3.8,208,6.0,video_game,228.0,428.0,2.0,0.65,180.0,658.0,139.46,62.54,0.04,0.34,143.43,227.0,926144.04,348.93,2.87,0.4,389.83,0.02,0.01,7.2,0.1,13.74,0
consistency_maps,824391,Sakura no Uta,Hana,Alyce,231,2.19973,180.0,4.0,3.0,209,3.0,video_game,79.0,204.0,2.0,0.72,180.0,285.0,142.89,56.09,0.0,0.38,137.8,109.0,2126739.06,807.51,1.24,0.18,865.19,0.06,0.0,0.0,0.08,14.57,0
consistency_maps,827488,Sakura no Uta,Hana,Alyce,231,5.59958,180.0,9.3,4.0,208,8.0,video_game,440.0,391.0,0.0,0.47,180.0,831.0,164.4,80.26,0.12,0.34,173.27,281.0,604722.82,276.1,3.63,0.6,357.84,0.02,0.03,21.6,0.13,13.31,0
consistency_maps,830250,Sakura no Uta,Hana,Alyce,231,5.75769,180.0,9.0,4.0,208,8.0,video_game,645.0,301.0,1.0,0.32,180.0,947.0,172.35,96.5,0.18,0.33,181.46,314.0,633844.61,242.25,4.13,0.71,365.98,0.01,0.02,32.4,0.16,13.36,0
consistency_maps,855762,Sakura no Zenya (Speed Up Ver.),Kushi,Taeyang,310,6.80705,204.0,9.8,4.2,309,8.2,rock,936.0,448.0,1.0,0.32,204.0,1385.0,174.84,94.16,0.11,0.39,227.44,546.0,100731.35,223.14,4.48,0.78,335.64,0.02,0.0,22.44,0.16,11.52,0
consistency_maps,1192433,RHAPSODY OF BLUE SKY,fhana,Sotarks,270,2.57765,135.0,5.0,3.0,249,4.0,anime,123.0,308.0,1.0,0.71,135.0,432.0,142.3,61.13,0.0,0.21,156.76,92.0,546329.04,615.62,1.63,0.23,699.85,0.04,0.0,0.0,0.05,13.21,0
consistency_maps,1200812,RHAPSODY OF BLUE SKY,fhana,Sotarks,270,1.85978,135.0,3.0,2.6,244,2.5,anime,103.0,174.0,1.0,0.63,135.0,278.0,152.86,67.55,0.0,0.36,153.9,100.0,1155465.74,957.88,1.05,0.16,1121.34,0.07,0.0,0.0,0.12,13.96,0
consistency_maps,1241871,RHAPSODY OF BLUE SKY,fhana,Sotarks,270,3.66017,135.0,7.7,4.0,248,6.0,anime,264.0,521.0,1.0,0.66,135.0,786.0,112.99,74.59,0.22,0.44,100.52,342.0,309411.02,338.15,2.96,0.33,416.5,0.03,0.15,29.7,0.09,12.64,0
consistency_maps,1610037,Sakura Mirage (STARLiGHT Mix),Ryu*,Jean-Michel Jr,197,4.49289,187.0,8.6,4.0,178,7.0,video_game,335.0,344.0,3.0,0.5,187.0,682.0,90.33,55.47,0.14,0.42,96.96,285.0,222885.86,286.58,3.49,0.32,349.78,0.03,0.06,26.18,0.15,12.31,0
consistency_maps,1819782,Sakura Mirage (STARLiGHT Mix),Ryu*,Jean-Michel Jr,197,5.09023,187.0,9.0,4.0,173,8.0,video_game,601.0,300.0,2.0,0.33,187.0,903.0,90.06,72.27,0.41,0.41,93.62,368.0,171949.28,216.36,4.63,0.42,335.85,0.02,0.07,76.67,0.08,12.05,0
consistency_maps,1822965,Sakura Mirage (STARLiGHT Mix),Ryu*,Jean-Michel Jr,197,6.3307,187.0,9.3,4.0,175,8.3,video_game,879.0,308.0,2.0,0.26,187.0,1189.0,99.04,86.01,0.53,0.37,130.61,444.0,124150.3,164.28,6.09,0.6,252.6,0.02,0.05,99.11,0.07,11.73,0
consistency_maps,1825002,Sakura Mirage (STARLiGHT Mix),Ryu*,Jean-Michel Jr,197,3.68407,187.0,8.0,3.5,141,6.0,video_game,122.0,317.0,2.0,0.72,187.0,441.0,127.58,47.86,0.07,0.5,123.19,222.0,710332.28,396.88,2.53,0.32,354.74,0.04,0.07,13.09,0.1,13.47,0
consistency_maps,1916244,Sakura no Uta,KANA-BOON,Nevo,137,5.54925,190.0,9.3,4.0,137,9.0,rock,282.0,238.0,2.0,0.46,190.0,522.0,167.87,96.56,0.13,0.22,191.48,117.0,43798.19,261.61,3.83,0.64,366.54,0.16,0.03,24.7,0.12,10.69,0
consistency_maps,1918015,Sakura Mirage (STARLiGHT Mix),Ryu*,Jean-Michel Jr,197,6.73136,187.0,9.6,4.0,183,9.0,video_game,1042.0,296.0,1.0,0.22,187.0,1339.0,115.07,98.87,0.56,0.33,150.34,448.0,51258.09,145.86,6.86,0.79,240.65,0.01,0.04,104.72,0.07,10.84,0
consistency_maps,1919052,Sakura no Uta,KANA-BOON,Nevo,137,2.50679,190.0,5.0,3.5,137,3.0,rock,127.0,163.0,2.0,0.56,190.0,292.0,112.44,64.25,0.0,0.2,113.91,57.0,77872.75,468.13,2.14,0.24,606.38,0.27,0.0,0.0,0.07,11.26,0
consistency_maps,1919053,Sakura no Uta,KANA-BOON,Nevo,134,3.42711,190.0,7.7,3.5,133,5.0,rock,144.0,263.0,1.0,0.64,190.0,408.0,126.21,52.29,0.0,0.19,120.43,79.0,27377.46,326.29,3.07,0.39,415.4,0.18,0.0,0.0,0.05,10.22,0
consistency_maps,1919054,Sakura no Uta,KANA-BOON,Nevo,134,5.53999,190.0,9.0,3.8,133,8.4,rock,262.0,204.0,3.0,0.43,190.0,469.0,167.38,104.82,0.12,0.0,0.0,0.0,34171.63,283.59,3.53,0.59,422.26,0.19,0.04,22.8,0.06,10.44,0
consistency_maps,1919641,Sakura no Uta,KANA-BOON,Nevo,134,4.83707,190.0,9.0,4.0,133,8.0,rock,214.0,252.0,0.0,0.54,190.0,466.0,158.87,96.78,0.12,0.2,171.13,92.0,25772.82,285.24,3.51,0.56,381.06,0.16,0.04,22.8,0.07,10.16,0
consistency_maps,1945657,Sakura Mirage (STARLiGHT Mix),Ryu*,Jean-Michel Jr,197,2.44095,187.0,5.0,3.5,142,4.0,video_game,84.0,154.0,4.0,0.64,187.0,242.0,138.89,70.2,0.0,0.53,130.7,128.0,1427899.19,724.59,1.39,0.19,750.92,0.11,0.0,0.0,0.17,14.17,0
consistency_maps,2082107,Sad spring,Draw the Emotional,Resurreccion,192,3.89639,184.0,8.0,3.8,168,7.0,metal,265.0,266.0,4.0,0.5,184.0,535.0,85.76,75.59,0.21,0.21,106.57,114.0,532727.02,355.27,2.82,0.24,409.24,0.07,0.05,38.64,0.1,13.19,0
consistency_maps,2082715,Sad spring,Draw the Emotional,Resurreccion,191,5.18222,184.0,9.0,4.0,190,8.0,metal,545.0,232.0,1.0,0.3,184.0,778.0,105.93,79.01,0.25,0.3,108.45,233.0,73932.84,244.06,4.1,0.43,390.91,0.05,0.04,46.0,0.14,11.21,0
consistency_maps,2094186,Sad spring,Draw the Emotional,Resurreccion,192,5.76824,184.0,9.3,4.0,177,8.6,metal,638.0,211.0,2.0,0.25,184.0,851.0,120.78,94.63,0.34,0.29,153.47,244.0,275892.76,223.19,4.49,0.54,464.17,0.04,0.04,62.56,0.16,12.53,0
consistency_maps,2109800,Sad spring,Draw the Emotional,Resurreccion,192,2.47967,184.0,5.2,3.2,169,4.0,metal,148.0,156.0,4.0,0.51,184.0,308.0,121.62,62.54,0.0,0.25,106.51,78.0,1044293.71,618.22,1.62,0.2,799.75,0.09,0.0,0.0,0.18,13.86,0
consistency_maps,2233275,Ringing Bloom,Roselia,SkyFlame,322,7.47944,195.0,9.6,4.0,306,9.4,video_game,1355.0,390.0,4.0,0.22,195.0,1749.0,184.6,107.27,0.26,0.32,206.05,565.0,75255.22,183.44,5.45,1.01,307.84,0.02,0.01,50.7,0.15,11.23,0
consistency_maps,2476857,sabotage,Ryokuoushoku Shakai,Sotarks,229,5.52804,162.0,9.2,3.8,227,8.7,pop,648.0,286.0,2.0,0.31,162.0,936.0,162.5,101.26,0.22,0.0,0.0,0.0,68902.97,244.11,4.1,0.67,408.92,0.02,0.05,35.64,0.15,11.14,0
consistency_maps,2485988,RINNE,BAND-MAID,ShirohaMyMommy,190,2.03784,190.0,4.0,2.0,164,3.0,rock,42.0,139.0,1.0,0.76,190.0,182.0,195.83,69.3,0.0,0.0,0.0,0.0,1388953.56,1017.15,0.99,0.19,1146.46,0.08,0.0,0.0,0.08,14.14,0
consistency_maps,2485989,RINNE,BAND-MAID,ShirohaMyMommy,200,4.03113,190.0,8.0,4.0,176,6.0,rock,231.0,291.0,2.0,0.56,190.0,524.0,123.57,71.14,0.02,0.0,0.0,0.0,305166.83,371.94,2.69,0.33,470.18,0.04,0.01,3.8,0.16,12.63,0
consistency_maps,2485990,RINNE,BAND-MAID,ShirohaMyMommy,200,5.18627,190.0,9.0,4.0,188,8.0,rock,625.0,280.0,1.0,0.31,190.0,906.0,113.46,62.34,0.14,0.0,0.0,0.0,111669.1,219.13,4.57,0.52,325.14,0.02,0.04,26.6,0.17,11.62,0
consistency_maps,2485991,RINNE,BAND-MAID,ShirohaMyMommy,200,5.84472,190.0,9.0,4.0,192,8.0,rock,799.0,205.0,1.0,0.2,190.0,1005.0,111.19,72.52,0.14,0.0,0.0,0.0,39409.75,195.01,5.13,0.57,351.78,0.02,0.02,26.6,0.1,10.58,0
consistency_maps,2485992,RINNE,BAND-MAID,ShirohaMyMommy,190,2.45715,190.0,6.0,3.0,167,5.0,rock,117.0,201.0,1.0,0.63,190.0,319.0,122.5,68.38,0.0,0.0,0.0,0.0,449661.24,579.94,1.73,0.21,704.63,0.06,0.0,0.0,0.09,13.02,0
consistency_maps,2485993,RINNE,BAND-MAID,ShirohaMyMommy,200,6.67625,190.0,9.5,4.0,196,9.0,rock,744.0,367.0,1.0,0.33,190.0,1112.0,128.15,80.31,0.17,0.0,0.0,0.0,42294.04,178.5,5.61,0.72,251.32,0.02,0.02,32.3,0.1,10.65,0
consistency_maps,2497423,sabotage,Ryokuoushoku Shakai,Sotarks,229,5.02162,162.0,9.0,4.2,229,8.0,pop,598.0,318.0,0.0,0.35,162.0,916.0,134.13,84.99,0.22,0.0,0.0,0.0,27870.33,249.34,4.01,0.54,415.33,0.02,0.07,35.64,0.15,10.24,0
consistency_maps,2497699,Sakurairo Time Capsule,Suzumu feat. GUMI,Kyuukai,260,5.00786,170.0,9.0,4.0,259,8.5,rock,531.0,341.0,0.0,0.39,170.0,872.0,126.41,85.32,0.19,0.25,161.68,219.0,58151.9,296.61,3.38,0.43,485.91,0.08,0.05,32.3,0.11,10.97,0
consistency_maps,2505247,sabotage,Ryokuoushoku Shakai,Sotarks,229,2.36975,162.0,5.2,3.5,221,4.0,pop,212.0,228.0,2.0,0.52,162.0,442.0,118.79,53.26,0.0,0.36,122.89,159.0,122262.07,504.33,1.99,0.24,627.01,0.04,0.0,0.0,0.16,11.71,0
consistency_maps,2506213,Sakurairo Time Capsule,Suzumu feat. GUMI,Kyuukai,260,6.15902,170.0,9.4,4.5,259,9.0,rock,616.0,342.0,0.0,0.36,170.0,958.0,145.37,87.99,0.15,0.25,181.05,237.0,46927.13,269.96,3.71,0.54,450.94,0.08,0.04,25.5,0.1,10.76,0
consistency_maps,2506713,Sad spring,Draw the Emotional,Resurreccion,191,6.36118,184.0,9.3,4.2,190,9.2,metal,787.0,209.0,0.0,0.21,184.0,996.0,132.56,90.15,0.32,0.28,147.68,281.0,39525.55,190.58,5.25,0.7,339.75,0.03,0.02,58.88,0.12,10.58,0
consistency_maps,2506721,Sad spring,Draw the Emotional,Resurreccion,191,6.90881,184.0,9.3,4.3,186,9.3,metal,822.0,166.0,0.0,0.17,184.0,988.0,161.74,112.74,0.33,0.28,198.08,278.0,51816.47,192.13,5.21,0.84,405.48,0.04,0.02,60.72,0.14,10.86,0
consistency_maps,2511424,Sakurairo Time Capsule,Suzumu feat. GUMI,Kyuukai,260,5.36071,170.0,9.0,3.8,259,8.7,rock,535.0,370.0,0.0,0.41,170.0,905.0,158.69,86.63,0.14,0.25,189.71,227.0,48419.08,285.78,3.5,0.56,448.4,0.08,0.03,23.8,0.12,10.79,0
consistency_maps,2513119,sabotage,Ryokuoushoku Shakai,Sotarks,229,3.62417,162.0,8.0,4.0,215,6.5,pop,214.0,403.0,1.0,0.65,162.0,618.0,128.22,71.2,0.09,0.0,0.0,0.0,101714.77,360.92,2.78,0.36,437.44,0.03,0.05,14.58,0.11,11.53,0
consistency_maps,2516244,Sakurairo Time Capsule,Suzumu feat. GUMI,Kyuukai,260,3.78371,170.0,7.5,4.0,259,6.5,rock,343.0,369.0,1.0,0.52,170.0,713.0,110.44,82.29,0.09,0.27,115.42,190.0,66466.69,362.97,2.76,0.3,513.27,0.09,0.03,15.3,0.1,11.1,0
consistency_maps,2540195,Sakurairo Time Capsule,Suzumu feat. GUMI,Kyuukai,260,5.65541,170.0,9.2,3.4,259,9.0,rock,544.0,350.0,0.0,0.39,170.0,894.0,176.3,106.13,0.14,0.25,227.34,223.0,50045.05,289.3,3.46,0.61,450.48,0.07,0.03,23.8,0.1,10.82,0
consistency_maps,2547767,Sakurairo Time Capsule,Suzumu feat. GUMI,Kyuukai,260,4.68474,170.0,8.7,4.3,259,8.3,rock,505.0,335.0,0.0,0.4,170.0,840.0,115.94,75.59,0.15,0.27,138.07,225.0,56367.85,307.92,3.25,0.38,489.15,0.07,0.05,25.5,0.1,10.94,0
consistency_maps,3863490,Sacrifice,Ouse Akira,Poyoyo,221,7.49698,210.0,10.0,4.2,216,9.4,video_game,985.0,330.0,2.0,0.25,210.0,1317.0,152.03,103.26,0.28,0.3,176.55,393.0,15558.73,164.35,6.09,0.93,289.99,0.02,0.03,58.8,0.15,9.65,0
consistency_maps,3949675,Sacrifice,Ouse Akira,Poyoyo,221,3.61481,210.0,8.0,4.0,220,6.5,video_game,205.0,410.0,1.0,0.67,210.0,616.0,115.3,74.21,0.03,0.28,126.76,172.0,99758.75,359.12,2.79,0.32,433.8,0.05,0.02,6.3,0.09,11.51,0
consistency_maps,3977159,Sacrifice,Ouse Akira,Poyoyo,208,6.75355,210.0,9.7,4.0,200,9.0,video_game,705.0,327.0,3.0,0.32,210.0,1035.0,153.62,104.2,0.23,0.0,0.0,0.0,131436.13,201.09,4.98,0.76,313.45,0.03,0.02,48.3,0.12,11.79,0
consistency_maps,3991720,Sacrifice,Ouse Akira,Poyoyo,221,5.28514,210.0,9.0,3.8,220,8.0,video_game,533.0,398.0,2.0,0.43,210.0,933.0,119.2,81.49,0.16,0.27,132.56,252.0,36890.83,236.97,4.22,0.5,368.27,0.03,0.05,33.6,0.15,10.52,0
consistency_maps,4058892,Sacrifice,Ouse Akira,Poyoyo,208,6.23437,210.0,9.4,3.8,207,9.0,video_game,684.0,335.0,3.0,0.33,210.0,1022.0,134.0,87.0,0.17,0.36,137.07,366.0,45219.04,203.65,4.92,0.66,324.72,0.02,0.02,35.7,0.13,10.72,0
consistency_maps,827803,SANTA SAN,MOMOIRO CLOVER Z,monstrata,303,6.26741,190.0,9.3,4.0,301,9.0,pop,730.0,487.0,6.0,0.4,190.0,1223.0,150.53,78.91,0.15,0.47,152.09,572.0,35563.37,245.76,4.07,0.61,362.31,0.02,0.01,28.5,0.13,10.48,0
consistency_maps,900544,Sendan Life,Remo Prototype[CV: Hanamori Yumiri],Settia,232,5.63618,227.0,9.4,4.0,182,8.5,anime,387.0,367.0,2.0,0.49,227.0,756.0,194.73,74.03,0.01,0.31,214.21,232.0,190965.28,256.79,3.9,0.76,318.9,0.03,0.0,2.27,0.18,12.16,0
consistency_maps,904386,Sendan Life,Remo Prototype[CV: Hanamori Yumiri],Settia,232,2.95673,227.0,5.0,3.5,183,4.0,anime,178.0,224.0,1.0,0.56,227.0,403.0,136.38,63.33,0.0,0.28,145.23,114.0,363667.98,481.3,2.08,0.28,572.3,0.04,0.0,0.0,0.16,12.8,0
consistency_maps,939072,Sendan Life,Remo Prototype[CV: Hanamori Yumiri],Settia,232,7.30654,227.0,9.8,4.0,181,9.5,anime,619.0,283.0,2.0,0.31,227.0,904.0,226.19,89.69,0.05,0.34,235.01,309.0,163629.31,214.7,4.66,1.05,318.96,0.02,0.0,11.35,0.17,12.01,0
consistency_maps,944802,Sendan Life,Remo Prototype[CV: Hanamori Yumiri],Settia,232,6.5103,227.0,9.6,4.0,182,9.0,anime,563.0,282.0,2.0,0.33,227.0,847.0,210.94,70.98,0.02,0.32,218.76,268.0,173005.08,229.17,4.37,0.92,329.69,0.02,0.0,4.54,0.16,12.06,0
consistency_maps,944803,Sendan Life,Remo Prototype[CV: Hanamori Yumiri],Settia,232,3.85369,227.0,7.5,3.5,182,6.0,anime,202.0,394.0,2.0,0.66,227.0,598.0,123.36,70.0,0.0,0.3,131.25,177.0,244278.96,324.09,3.09,0.38,357.89,0.03,0.0,0.0,0.11,12.41,0
consistency_maps,956254,Sendan Life,Remo Prototype[CV: Hanamori Yumiri],Settia,232,5.06125,227.0,9.0,4.0,182,8.0,anime,368.0,355.0,2.0,0.49,227.0,725.0,146.83,77.27,0.01,0.3,157.69,218.0,200989.24,267.79,3.74,0.55,334.3,0.02,0.0,2.27,0.19,12.21,0
consistency_maps,959405,Say Goodbye,Krewella,PantyDev,224,1.77746,180.0,3.0,3.0,197,2.0,electronic,57.0,158.0,3.0,0.72,180.0,218.0,141.15,60.37,0.0,0.29,135.06,64.0,1449315.28,981.57,1.02,0.14,1096.59,0.1,0.0,0.0,0.08,14.19,0
consistency_maps,959406,Say Goodbye,Krewella,PantyDev,224,5.31257,180.0,9.5,4.0,199,8.8,electronic,489.0,260.0,4.0,0.35,180.0,753.0,185.6,63.61,0.03,0.35,190.17,263.0,361025.01,282.8,3.54,0.66,423.05,0.02,0.01,5.4,0.16,12.8,0
consistency_maps,959407,Say Goodbye,Krewella,PantyDev,224,3.73744,180.0,8.9,3.8,200,8.0,electronic,238.0,352.0,3.0,0.59,180.0,593.0,113.34,55.35,0.0,0.33,115.43,193.0,452312.98,360.08,2.78,0.31,431.62,0.03,0.0,0.0,0.14,13.02,0
consistency_maps,959408,Say Goodbye,Krewella,PantyDev,224,2.5042,180.0,5.4,3.0,200,4.0,electronic,108.0,195.0,3.0,0.64,180.0,306.0,174.23,54.63,0.0,0.31,179.65,95.0,930189.48,698.36,1.44,0.25,794.66,0.05,0.0,0.0,0.17,13.74,0
consistency_maps,965352,Sendan Life,Remo Prototype[CV: Hanamori Yumiri],Settia,232,1.8908,227.0,3.0,3.0,183,3.0,anime,45.0,153.0,1.0,0.77,227.0,199.0,186.21,55.68,0.0,0.28,193.7,56.0,744626.87,977.18,1.03,0.19,1060.71,0.1,0.0,0.0,0.11,13.52,0
consistency_maps,1119755,Sendan Life,Remo Prototype[CV: Hanamori Yumiri],Settia,232,4.18572,227.0,8.5,4.0,181,7.0,anime,248.0,401.0,1.0,0.62,227.0,650.0,122.08,70.14,0.0,0.29,126.79,188.0,224143.76,298.73,3.35,0.41,338.47,0.03,0.0,0.0,0.15,12.32,0
consistency_maps,1604286,sh0ut,SawanoHiroyuki[nZk]:Tielle & Gemie,Mir,236,5.87428,106.0,9.2,4.0,223,9.2,anime,361.0,423.0,1.0,0.54,106.0,785.0,174.29,82.58,0.35,0.59,198.98,463.0,67500.38,294.57,3.4,0.59,358.3,0.02,0.05,37.1,0.16,11.12,0
consistency_maps,1604424,sh0ut,SawanoHiroyuki[nZk]:Tielle & Gemie,Mir,236,2.54502,106.0,6.0,3.0,208,4.0,anime,167.0,253.0,1.0,0.6,106.0,421.0,129.12,61.58,0.06,0.6,117.46,253.0,578198.47,549.86,1.82,0.23,592.85,0.05,0.06,6.36,0.17,13.27,0
consistency_maps,1605181,Save you Save me,"Hondo Kaede, Oonishi Saori, Waki Azumi, Kino Hina, Matsuda Risae, Suzuki Eri",Little,206,5.97069,190.0,9.2,4.0,204,8.2,anime,677.0,329.0,2.0,0.33,190.0,1008.0,177.07,109.47,0.2,0.35,195.41,350.0,23862.68,203.68,4.91,0.87,318.22,0.02,0.02,38.0,0.18,10.08,0
consistency_maps,1605453,sh0ut,SawanoHiroyuki[nZk]:Tielle & Gemie,Mir,236,3.84176,106.0,7.5,3.6,222,6.0,anime,201.0,350.0,0.0,0.64,106.0,551.0,133.67,74.02,0.2,0.54,138.04,297.0,118609.25,419.9,2.39,0.32,477.91,0.05,0.11,21.2,0.06,11.68,0
consistency_maps,1632983,sh0ut,SawanoHiroyuki[nZk]:Tielle & Gemie,Mir,236,5.75041,106.0,9.2,4.2,228,8.7,anime,378.0,470.0,0.0,0.55,106.0,848.0,167.09,83.43,0.4,0.54,181.4,457.0,37746.66,271.99,3.68,0.61,340.94,0.02,0.07,42.4,0.15,10.54,0
consistency_maps,1648937,sh0ut,SawanoHiroyuki[nZk]:Tielle & Gemie,Mir,236,5.1353,106.0,9.0,4.0,223,8.0,anime,282.0,461.0,2.0,0.62,106.0,745.0,146.98,77.19,0.31,0.57,160.55,428.0,143688.34,310.41,3.23,0.47,368.36,0.03,0.07,32.86,0.12,11.88,0
consistency_maps,1650175,Save you Save me,"Hondo Kaede, Oonishi Saori, Waki Azumi, Kino Hina, Matsuda Risae, Suzuki Eri",Little,206,2.11662,190.0,4.0,3.0,196,3.0,anime,86.0,147.0,4.0,0.62,190.0,237.0,162.37,60.94,0.0,0.46,160.8,109.0,762599.62,867.08,1.16,0.19,976.41,0.1,0.0,0.0,0.02,13.54,0
consistency_maps,1653270,Save you Save me,"Hondo Kaede, Oonishi Saori, Waki Azumi, Kino Hina, Matsuda Risae, Suzuki Eri",Little,206,4.15688,190.0,8.5,4.0,202,7.0,anime,240.0,403.0,2.0,0.62,190.0,645.0,148.53,83.13,0.1,0.0,0.0,0.0,45397.94,318.49,3.14,0.47,387.1,0.04,0.05,19.0,0.14,10.72,0
consistency_maps,1689736,Save you Save me,"Hondo Kaede, Oonishi Saori, Waki Azumi, Kino Hina, Matsuda Risae, Suzuki Eri",Little,206,2.65831,190.0,5.5,3.3,196,4.5,anime,171.0,230.0,2.0,0.57,190.0,403.0,134.33,64.11,0.0,0.43,133.13,173.0,352725.43,509.03,1.97,0.26,580.07,0.06,0.0,0.0,0.07,12.77,0
consistency_maps,1690919,Save you Save me,"Hondo Kaede, Oonishi Saori, Waki Azumi, Kino Hina, Matsuda Risae, Suzuki Eri",Little,206,3.25534,190.0,8.0,3.8,195,6.0,anime,183.0,375.0,2.0,0.67,190.0,560.0,120.63,78.56,0.03,0.41,120.94,227.0,221460.28,366.91,2.73,0.33,409.68,0.04,0.02,5.7,0.14,12.31,0
consistency_maps,1724670,Save you Save me,"Hondo Kaede, Oonishi Saori, Waki Azumi, Kino Hina, Matsuda Risae, Suzuki Eri",Little,206,5.19531,190.0,9.0,4.0,201,8.0,anime,493.0,337.0,3.0,0.4,190.0,833.0,139.24,94.99,0.22,0.35,153.58,293.0,45989.33,246.52,4.06,0.56,379.52,0.03,0.03,41.8,0.1,10.74,0
consistency_maps,1749108,Scar,Dreamcatcher,Natsu,192,7.20607,200.0,9.5,4.5,182,9.3,rock,723.0,320.0,0.0,0.31,200.0,1043.0,157.49,94.78,0.26,0.35,166.41,367.0,11180.14,174.47,5.74,0.9,292.03,0.01,0.01,52.0,0.14,9.32,0
consistency_maps,1869222,Save you Save me,"Hondo Kaede, Oonishi Saori, Waki Azumi, Kino Hina, Matsuda Risae, Suzuki Eri",Little,206,4.75149,190.0,8.8,4.0,204,7.0,anime,358.0,391.0,2.0,0.52,190.0,751.0,134.12,93.44,0.18,0.36,136.49,271.0,40625.0,273.47,3.66,0.49,377.19,0.03,0.05,34.2,0.14,10.61,0
consistency_maps,2185824,SANTA SAN,MOMOIRO CLOVER Z,A r M i N,281,5.95907,190.0,9.3,3.8,279,9.2,pop,545.0,435.0,6.0,0.44,190.0,986.0,190.46,78.01,0.03,0.44,207.47,431.0,49347.74,283.09,3.54,0.67,394.19,0.03,0.01,5.7,0.14,10.81,0
consistency_maps,2190499,SANTA SAN,MOMOIRO CLOVER Z,A r M i N,281,4.58066,190.0,9.0,3.7,257,8.4,pop,317.0,482.0,2.0,0.6,190.0,801.0,177.35,80.42,0.01,0.0,0.0,0.0,305706.44,348.16,2.88,0.51,370.26,0.03,0.01,1.9,0.16,12.63,0
consistency_maps,2197401,SANTA SAN,MOMOIRO CLOVER Z,A r M i N,281,5.47757,190.0,9.2,3.5,279,9.0,pop,477.0,416.0,1.0,0.47,190.0,894.0,201.47,78.68,0.02,0.44,224.37,392.0,76756.12,311.99,3.21,0.65,438.0,0.03,0.01,3.8,0.12,11.25,0
consistency_maps,2227697,SANTA SAN,MOMOIRO CLOVER Z,A r M i N,280,4.30102,190.0,8.5,3.2,278,8.0,pop,277.0,498.0,5.0,0.64,190.0,780.0,152.91,64.2,0.02,0.42,149.71,327.0,73843.68,356.73,2.81,0.43,418.25,0.03,0.01,3.8,0.13,11.21,0
consistency_maps,2227698,SANTA SAN,MOMOIRO CLOVER Z,A r M i N,281,5.97395,190.0,9.3,4.5,279,9.0,pop,481.0,519.0,5.0,0.52,190.0,1005.0,185.64,99.32,0.09,0.39,213.23,392.0,35463.13,277.73,3.6,0.67,363.81,0.03,0.03,17.1,0.11,10.48,0
consistency_maps,2229795,SANTA SAN,MOMOIRO CLOVER Z,A r M i N,281,5.22323,190.0,9.2,4.0,270,8.6,pop,441.0,436.0,2.0,0.5,190.0,879.0,202.3,101.55,0.06,0.44,194.28,387.0,177457.4,317.23,3.16,0.64,409.21,0.03,0.02,11.4,0.13,12.09,0
consistency_maps,2331169,Seishoujo Syndrome,Fanatic,saggi,215,8.84867,128.0,10.0,4.0,209,8.8,anime,703.0,450.0,0.0,0.39,128.0,1153.0,176.43,110.81,0.58,0.35,213.98,409.0,22698.02,181.17,5.52,0.97,278.32,0.02,0.04,74.24,0.16,10.03,0
consistency_maps,2382427,Satsuriku no Keifu,Denkishiki Karen Ongaku Shuudan,Lasse,223,6.91118,210.0,9.5,4.2,204,9.0,metal,1037.0,229.0,2.0,0.18,210.0,1268.0,115.22,97.42,0.34,0.25,156.01,320.0,106670.69,171.38,5.84,0.67,313.92,0.02,0.05,71.4,0.12,11.58,0
consistency_maps,2384149,Satsuriku no Keifu,Denkishiki Karen Ongaku Shuudan,Lasse,223,5.37471,210.0,9.0,4.0,204,8.0,metal,566.0,401.0,2.0,0.41,210.0,969.0,96.71,84.72,0.31,0.27,110.89,265.0,144601.9,224.32,4.46,0.43,352.5,0.02,0.09,65.1,0.07,11.88,0
consistency_maps,2384408,Satsuriku no Keifu,Denkishiki Karen Ongaku Shuudan,Lasse,223,2.89341,210.0,6.0,3.4,202,5.0,metal,269.0,229.0,1.0,0.46,210.0,499.0,121.01,72.37,0.0,0.3,125.97,150.0,363297.66,436.03,2.3,0.28,590.86,0.03,0.0,0.0,0.11,12.8,0
consistency_maps,2387556,Satsuriku no Keifu,Denkishiki Karen Ongaku Shuudan,Lasse,223,3.92163,210.0,8.0,3.8,202,6.8,metal,319.0,403.0,1.0,0.56,210.0,723.0,111.81,78.86,0.2,0.26,129.32,189.0,237813.84,300.75,3.33,0.37,428.57,0.03,0.09,42.0,0.08,12.38,0
consistency_maps,2389656,Satsuriku no Keifu,Denkishiki Karen Ongaku Shuudan,Lasse,223,6.16774,210.0,9.2,4.0,204,8.7,metal,835.0,316.0,2.0,0.27,210.0,1153.0,91.22,82.25,0.34,0.25,126.11,291.0,120322.66,188.49,5.31,0.48,340.83,0.02,0.07,71.4,0.08,11.7,0
